,Taxon,Class,Importer,Exporter,Purpose,Source,order,phylum
341,Crocodylus niloticus,Reptilia,US,SG,P,I,Crocodylia,Chordata
342,Crocodylus niloticus,Reptilia,US,TH,T,I,Crocodylia,Chordata
343,Crocodylus niloticus,Reptilia,US,TR,T,C,Crocodylia,Chordata
344,Crocodylus niloticus,Reptilia,US,ZM,P,I,Crocodylia,Chordata
345,Crocodylus niloticus,Reptilia,AD,ES,T,C,Crocodylia,Chordata
346,Crocodylus niloticus,Reptilia,AE,CN,T,C,Crocodylia,Chordata
347,Crocodylus niloticus,Reptilia,AE,DE,T,C,Crocodylia,Chordata
348,Crocodylus niloticus,Reptilia,AE,DE,T,R,Crocodylia,Chordata
349,Crocodylus niloticus,Reptilia,AE,FR,T,C,Crocodylia,Chordata
350,Crocodylus niloticus,Reptilia,AE,FR,T,C,Crocodylia,Chordata
351,Crocodylus niloticus,Reptilia,AE,FR,T,C,Crocodylia,Chordata
352,Crocodylus niloticus,Reptilia,AE,FR,T,W,Crocodylia,Chordata
353,Crocodylus niloticus,Reptilia,AE,FR,T,R,Crocodylia,Chordata
354,Crocodylus niloticus,Reptilia,AE,FR,T,R,Crocodylia,Chordata
355,Crocodylus niloticus,Reptilia,AE,FR,T,C,Crocodylia,Chordata
356,Crocodylus niloticus,Reptilia,AE,FR,T,C,Crocodylia,Chordata
357,Crocodylus niloticus,Reptilia,AE,FR,T,R,Crocodylia,Chordata
358,Crocodylus niloticus,Reptilia,AE,FR,T,C,Crocodylia,Chordata
359,Crocodylus niloticus,Reptilia,AE,FR,T,R,Crocodylia,Chordata
360,Crocodylus niloticus,Reptilia,AE,GB,T,C,Crocodylia,Chordata
361,Crocodylus niloticus,Reptilia,AE,GB,T,C,Crocodylia,Chordata
362,Crocodylus niloticus,Reptilia,AE,GB,T,R,Crocodylia,Chordata
363,Crocodylus niloticus,Reptilia,AE,HK,T,R,Crocodylia,Chordata
364,Crocodylus niloticus,Reptilia,AE,IT,P,C,Crocodylia,Chordata
365,Crocodylus niloticus,Reptilia,AE,IT,P,C,Crocodylia,Chordata
366,Crocodylus niloticus,Reptilia,AE,IT,T,C,Crocodylia,Chordata
367,Crocodylus niloticus,Reptilia,AE,IT,T,W,Crocodylia,Chordata
368,Crocodylus niloticus,Reptilia,AE,IT,T,C,Crocodylia,Chordata
369,Crocodylus niloticus,Reptilia,AE,IT,T,R,Crocodylia,Chordata
370,Crocodylus niloticus,Reptilia,AE,IT,T,C,Crocodylia,Chordata
371,Crocodylus niloticus,Reptilia,AE,IT,P,C,Crocodylia,Chordata
372,Crocodylus niloticus,Reptilia,AE,IT,P,C,Crocodylia,Chordata
373,Crocodylus niloticus,Reptilia,AE,IT,T,C,Crocodylia,Chordata
374,Crocodylus niloticus,Reptilia,AE,IT,T,C,Crocodylia,Chordata
375,Crocodylus niloticus,Reptilia,AE,IT,T,R,Crocodylia,Chordata
376,Crocodylus niloticus,Reptilia,AE,IT,T,R,Crocodylia,Chordata
377,Crocodylus niloticus,Reptilia,AE,IT,T,W,Crocodylia,Chordata
378,Crocodylus niloticus,Reptilia,AE,IT,T,R,Crocodylia,Chordata
379,Crocodylus niloticus,Reptilia,AE,IT,T,W,Crocodylia,Chordata
380,Crocodylus niloticus,Reptilia,AE,IT,T,C,Crocodylia,Chordata
381,Crocodylus niloticus,Reptilia,AE,IT,T,R,Crocodylia,Chordata
382,Crocodylus niloticus,Reptilia,AE,IT,P,C,Crocodylia,Chordata
383,Crocodylus niloticus,Reptilia,AE,IT,P,R,Crocodylia,Chordata
384,Crocodylus niloticus,Reptilia,AE,IT,T,R,Crocodylia,Chordata
385,Crocodylus niloticus,Reptilia,AE,IT,P,C,Crocodylia,Chordata
386,Crocodylus niloticus,Reptilia,AE,IT,P,R,Crocodylia,Chordata
387,Crocodylus niloticus,Reptilia,AE,IT,T,C,Crocodylia,Chordata
388,Crocodylus niloticus,Reptilia,AE,IT,T,R,Crocodylia,Chordata
389,Crocodylus niloticus,Reptilia,AE,IT,T,R,Crocodylia,Chordata
390,Crocodylus niloticus,Reptilia,AE,KW,T,R,Crocodylia,Chordata
391,Crocodylus niloticus,Reptilia,AE,MC,P,C,Crocodylia,Chordata
392,Crocodylus niloticus,Reptilia,AE,NL,T,C,Crocodylia,Chordata
393,Crocodylus niloticus,Reptilia,AE,QA,T,C,Crocodylia,Chordata
394,Crocodylus niloticus,Reptilia,AE,SG,T,C,Crocodylia,Chordata
395,Crocodylus niloticus,Reptilia,AE,SG,T,R,Crocodylia,Chordata
396,Crocodylus niloticus,Reptilia,AE,SG,T,C,Crocodylia,Chordata
397,Crocodylus niloticus,Reptilia,AE,SG,T,C,Crocodylia,Chordata
398,Crocodylus niloticus,Reptilia,AE,SG,T,R,Crocodylia,Chordata
399,Crocodylus niloticus,Reptilia,AE,UG,E,W,Crocodylia,Chordata
400,Crocodylus niloticus,Reptilia,AL,FR,T,C,Crocodylia,Chordata
401,Crocodylus niloticus,Reptilia,AL,IT,T,R,Crocodylia,Chordata
402,Crocodylus niloticus,Reptilia,AL,IT,P,R,Crocodylia,Chordata
403,Crocodylus niloticus,Reptilia,AL,IT,T,C,Crocodylia,Chordata
404,Crocodylus niloticus,Reptilia,AM,DE,T,C,Crocodylia,Chordata
405,Crocodylus niloticus,Reptilia,AM,DE,T,C,Crocodylia,Chordata
406,Crocodylus niloticus,Reptilia,AM,FR,T,R,Crocodylia,Chordata
407,Crocodylus niloticus,Reptilia,AM,FR,T,R,Crocodylia,Chordata
408,Crocodylus niloticus,Reptilia,AM,IT,T,C,Crocodylia,Chordata
409,Crocodylus niloticus,Reptilia,AM,IT,T,C,Crocodylia,Chordata
410,Crocodylus niloticus,Reptilia,AM,IT,P,R,Crocodylia,Chordata
411,Crocodylus niloticus,Reptilia,AM,IT,T,R,Crocodylia,Chordata
412,Crocodylus niloticus,Reptilia,AM,IT,T,R,Crocodylia,Chordata
413,Crocodylus niloticus,Reptilia,AM,IT,P,R,Crocodylia,Chordata
414,Crocodylus niloticus,Reptilia,AM,IT,T,C,Crocodylia,Chordata
415,Crocodylus niloticus,Reptilia,AM,IT,T,R,Crocodylia,Chordata
416,Crocodylus niloticus,Reptilia,AO,FR,T,C,Crocodylia,Chordata
417,Crocodylus niloticus,Reptilia,AR,FR,T,C,Crocodylia,Chordata
418,Crocodylus niloticus,Reptilia,AR,FR,T,C,Crocodylia,Chordata
419,Crocodylus niloticus,Reptilia,AR,FR,T,R,Crocodylia,Chordata
420,Crocodylus niloticus,Reptilia,AR,IT,P,C,Crocodylia,Chordata
421,Crocodylus niloticus,Reptilia,AR,IT,P,R,Crocodylia,Chordata
422,Crocodylus niloticus,Reptilia,AR,TZ,H,W,Crocodylia,Chordata
423,Crocodylus niloticus,Reptilia,AT,CH,T,R,Crocodylia,Chordata
424,Crocodylus niloticus,Reptilia,AT,CH,T,C,Crocodylia,Chordata
425,Crocodylus niloticus,Reptilia,AT,CH,T,W,Crocodylia,Chordata
426,Crocodylus niloticus,Reptilia,AT,KR,T,C,Crocodylia,Chordata
427,Crocodylus niloticus,Reptilia,AT,TZ,H,W,Crocodylia,Chordata
428,Crocodylus niloticus,Reptilia,AT,ZA,P,C,Crocodylia,Chordata
429,Crocodylus niloticus,Reptilia,AT,ZA,H,C,Crocodylia,Chordata
430,Crocodylus niloticus,Reptilia,AT,ZA,H,W,Crocodylia,Chordata
431,Crocodylus niloticus,Reptilia,AT,ZA,P,W,Crocodylia,Chordata
432,Crocodylus niloticus,Reptilia,AT,ZA,H,W,Crocodylia,Chordata
433,Crocodylus niloticus,Reptilia,AT,ZW,H,W,Crocodylia,Chordata
434,Crocodylus niloticus,Reptilia,AT,ZW,H,W,Crocodylia,Chordata
435,Crocodylus niloticus,Reptilia,AT,ZW,H,W,Crocodylia,Chordata
436,Crocodylus niloticus,Reptilia,AU,DE,T,R,Crocodylia,Chordata
437,Crocodylus niloticus,Reptilia,AU,DE,T,C,Crocodylia,Chordata
438,Crocodylus niloticus,Reptilia,AU,DE,T,R,Crocodylia,Chordata
439,Crocodylus niloticus,Reptilia,AU,FR,T,C,Crocodylia,Chordata
440,Crocodylus niloticus,Reptilia,AU,FR,T,C,Crocodylia,Chordata
441,Crocodylus niloticus,Reptilia,AU,FR,T,R,Crocodylia,Chordata
442,Crocodylus niloticus,Reptilia,AU,FR,T,C,Crocodylia,Chordata
443,Crocodylus niloticus,Reptilia,AU,FR,T,R,Crocodylia,Chordata
444,Crocodylus niloticus,Reptilia,AU,HK,T,C,Crocodylia,Chordata
445,Crocodylus niloticus,Reptilia,AU,HK,T,R,Crocodylia,Chordata
446,Crocodylus niloticus,Reptilia,AU,HK,T,C,Crocodylia,Chordata
447,Crocodylus niloticus,Reptilia,AU,IT,P,C,Crocodylia,Chordata
448,Crocodylus niloticus,Reptilia,AU,IT,T,C,Crocodylia,Chordata
449,Crocodylus niloticus,Reptilia,AU,IT,T,R,Crocodylia,Chordata
450,Crocodylus niloticus,Reptilia,AU,IT,T,R,Crocodylia,Chordata
451,Crocodylus niloticus,Reptilia,AU,IT,T,R,Crocodylia,Chordata
452,Crocodylus niloticus,Reptilia,AU,IT,P,C,Crocodylia,Chordata
453,Crocodylus niloticus,Reptilia,AU,IT,T,R,Crocodylia,Chordata
454,Crocodylus niloticus,Reptilia,AU,IT,P,C,Crocodylia,Chordata
455,Crocodylus niloticus,Reptilia,AU,IT,T,C,Crocodylia,Chordata
456,Crocodylus niloticus,Reptilia,AU,IT,T,R,Crocodylia,Chordata
457,Crocodylus niloticus,Reptilia,AU,JP,T,R,Crocodylia,Chordata
458,Crocodylus niloticus,Reptilia,AU,MC,P,C,Crocodylia,Chordata
459,Crocodylus niloticus,Reptilia,AU,MC,P,R,Crocodylia,Chordata
460,Crocodylus niloticus,Reptilia,AU,NL,T,R,Crocodylia,Chordata
461,Crocodylus niloticus,Reptilia,AU,SG,T,C,Crocodylia,Chordata
462,Crocodylus niloticus,Reptilia,AU,SG,T,C,Crocodylia,Chordata
463,Crocodylus niloticus,Reptilia,AU,SG,T,R,Crocodylia,Chordata
464,Crocodylus niloticus,Reptilia,AU,SG,T,R,Crocodylia,Chordata
465,Crocodylus niloticus,Reptilia,AZ,FR,T,C,Crocodylia,Chordata
466,Crocodylus niloticus,Reptilia,AZ,FR,T,C,Crocodylia,Chordata
467,Crocodylus niloticus,Reptilia,AZ,FR,T,R,Crocodylia,Chordata
468,Crocodylus niloticus,Reptilia,AZ,FR,T,C,Crocodylia,Chordata
469,Crocodylus niloticus,Reptilia,AZ,FR,T,R,Crocodylia,Chordata
470,Crocodylus niloticus,Reptilia,AZ,IT,T,W,Crocodylia,Chordata
471,Crocodylus niloticus,Reptilia,AZ,IT,T,C,Crocodylia,Chordata
472,Crocodylus niloticus,Reptilia,AZ,IT,P,C,Crocodylia,Chordata
473,Crocodylus niloticus,Reptilia,AZ,IT,P,W,Crocodylia,Chordata
474,Crocodylus niloticus,Reptilia,AZ,IT,T,C,Crocodylia,Chordata
475,Crocodylus niloticus,Reptilia,AZ,IT,T,R,Crocodylia,Chordata
476,Crocodylus niloticus,Reptilia,AZ,IT,P,R,Crocodylia,Chordata
477,Crocodylus niloticus,Reptilia,AZ,IT,T,R,Crocodylia,Chordata
478,Crocodylus niloticus,Reptilia,AZ,IT,T,C,Crocodylia,Chordata
479,Crocodylus niloticus,Reptilia,AZ,IT,T,R,Crocodylia,Chordata
480,Crocodylus niloticus,Reptilia,AZ,IT,T,C,Crocodylia,Chordata
481,Crocodylus niloticus,Reptilia,AZ,IT,P,C,Crocodylia,Chordata
482,Crocodylus niloticus,Reptilia,AZ,IT,T,C,Crocodylia,Chordata
483,Crocodylus niloticus,Reptilia,AZ,IT,T,R,Crocodylia,Chordata
484,Crocodylus niloticus,Reptilia,BD,IT,P,C,Crocodylia,Chordata
485,Crocodylus niloticus,Reptilia,BE,HK,T,C,Crocodylia,Chordata
486,Crocodylus niloticus,Reptilia,BE,MC,P,R,Crocodylia,Chordata
487,Crocodylus niloticus,Reptilia,BE,TZ,H,W,Crocodylia,Chordata
488,Crocodylus niloticus,Reptilia,BE,ZA,T,C,Crocodylia,Chordata
489,Crocodylus niloticus,Reptilia,BE,ZA,H,W,Crocodylia,Chordata
490,Crocodylus niloticus,Reptilia,BE,ZA,H,W,Crocodylia,Chordata
491,Crocodylus niloticus,Reptilia,BE,ZW,T,R,Crocodylia,Chordata
492,Crocodylus niloticus,Reptilia,BG,CH,T,R,Crocodylia,Chordata
493,Crocodylus niloticus,Reptilia,BG,CH,T,C,Crocodylia,Chordata
494,Crocodylus niloticus,Reptilia,BG,CH,T,W,Crocodylia,Chordata
495,Crocodylus niloticus,Reptilia,BG,TZ,H,W,Crocodylia,Chordata
496,Crocodylus niloticus,Reptilia,BG,ZA,H,W,Crocodylia,Chordata
497,Crocodylus niloticus,Reptilia,BG,ZW,H,W,Crocodylia,Chordata
498,Crocodylus niloticus,Reptilia,BG,ZW,H,W,Crocodylia,Chordata
499,Crocodylus niloticus,Reptilia,BH,DE,T,C,Crocodylia,Chordata
500,Crocodylus niloticus,Reptilia,BH,FR,T,C,Crocodylia,Chordata
501,Crocodylus niloticus,Reptilia,BH,FR,T,R,Crocodylia,Chordata
502,Crocodylus niloticus,Reptilia,BH,IT,T,C,Crocodylia,Chordata
503,Crocodylus niloticus,Reptilia,BH,IT,P,R,Crocodylia,Chordata
504,Crocodylus niloticus,Reptilia,BH,IT,T,C,Crocodylia,Chordata
505,Crocodylus niloticus,Reptilia,BH,SG,T,C,Crocodylia,Chordata
506,Crocodylus niloticus,Reptilia,BL,FR,T,C,Crocodylia,Chordata
507,Crocodylus niloticus,Reptilia,BL,FR,T,C,Crocodylia,Chordata
508,Crocodylus niloticus,Reptilia,BL,FR,T,R,Crocodylia,Chordata
509,Crocodylus niloticus,Reptilia,BL,FR,T,C,Crocodylia,Chordata
510,Crocodylus niloticus,Reptilia,BL,FR,T,R,Crocodylia,Chordata
511,Crocodylus niloticus,Reptilia,BL,IT,T,C,Crocodylia,Chordata
512,Crocodylus niloticus,Reptilia,BL,IT,T,R,Crocodylia,Chordata
513,Crocodylus niloticus,Reptilia,BL,IT,T,C,Crocodylia,Chordata
514,Crocodylus niloticus,Reptilia,BL,IT,T,R,Crocodylia,Chordata
515,Crocodylus niloticus,Reptilia,BL,IT,T,C,Crocodylia,Chordata
516,Crocodylus niloticus,Reptilia,BL,IT,T,R,Crocodylia,Chordata
517,Crocodylus niloticus,Reptilia,BN,SG,T,C,Crocodylia,Chordata
518,Crocodylus niloticus,Reptilia,BR,FR,T,C,Crocodylia,Chordata
519,Crocodylus niloticus,Reptilia,BR,FR,T,C,Crocodylia,Chordata
520,Crocodylus niloticus,Reptilia,BR,FR,T,R,Crocodylia,Chordata
521,Crocodylus niloticus,Reptilia,BR,FR,T,C,Crocodylia,Chordata
522,Crocodylus niloticus,Reptilia,BR,IT,P,C,Crocodylia,Chordata
523,Crocodylus niloticus,Reptilia,BR,IT,T,C,Crocodylia,Chordata
524,Crocodylus niloticus,Reptilia,BR,IT,T,R,Crocodylia,Chordata
525,Crocodylus niloticus,Reptilia,BR,IT,P,C,Crocodylia,Chordata
526,Crocodylus niloticus,Reptilia,BR,IT,P,C,Crocodylia,Chordata
527,Crocodylus niloticus,Reptilia,BR,IT,T,R,Crocodylia,Chordata
528,Crocodylus niloticus,Reptilia,BR,NL,T,C,Crocodylia,Chordata
529,Crocodylus niloticus,Reptilia,BY,IT,T,R,Crocodylia,Chordata
530,Crocodylus niloticus,Reptilia,BY,IT,T,R,Crocodylia,Chordata
531,Crocodylus niloticus,Reptilia,BY,IT,T,R,Crocodylia,Chordata
532,Crocodylus niloticus,Reptilia,BY,IT,P,R,Crocodylia,Chordata
533,Crocodylus niloticus,Reptilia,BY,IT,P,R,Crocodylia,Chordata
534,Crocodylus niloticus,Reptilia,BY,IT,T,C,Crocodylia,Chordata
535,Crocodylus niloticus,Reptilia,CA,DE,T,C,Crocodylia,Chordata
536,Crocodylus niloticus,Reptilia,CA,DE,T,R,Crocodylia,Chordata
537,Crocodylus niloticus,Reptilia,CA,FR,T,C,Crocodylia,Chordata
538,Crocodylus niloticus,Reptilia,CA,FR,T,C,Crocodylia,Chordata
539,Crocodylus niloticus,Reptilia,CA,FR,T,C,Crocodylia,Chordata
540,Crocodylus niloticus,Reptilia,CA,FR,T,R,Crocodylia,Chordata
541,Crocodylus niloticus,Reptilia,CA,FR,T,C,Crocodylia,Chordata
542,Crocodylus niloticus,Reptilia,CA,GB,T,R,Crocodylia,Chordata
543,Crocodylus niloticus,Reptilia,CA,HK,T,R,Crocodylia,Chordata
544,Crocodylus niloticus,Reptilia,CA,IT,T,R,Crocodylia,Chordata
545,Crocodylus niloticus,Reptilia,CA,IT,T,R,Crocodylia,Chordata
546,Crocodylus niloticus,Reptilia,CA,IT,T,C,Crocodylia,Chordata
547,Crocodylus niloticus,Reptilia,CA,IT,T,C,Crocodylia,Chordata
548,Crocodylus niloticus,Reptilia,CA,IT,T,C,Crocodylia,Chordata
549,Crocodylus niloticus,Reptilia,CA,IT,P,C,Crocodylia,Chordata
550,Crocodylus niloticus,Reptilia,CA,IT,T,C,Crocodylia,Chordata
551,Crocodylus niloticus,Reptilia,CA,IT,T,R,Crocodylia,Chordata
552,Crocodylus niloticus,Reptilia,CA,IT,T,R,Crocodylia,Chordata
553,Crocodylus niloticus,Reptilia,CA,IT,P,R,Crocodylia,Chordata
554,Crocodylus niloticus,Reptilia,CA,IT,T,R,Crocodylia,Chordata
555,Crocodylus niloticus,Reptilia,CA,IT,T,C,Crocodylia,Chordata
556,Crocodylus niloticus,Reptilia,CA,IT,T,R,Crocodylia,Chordata
557,Crocodylus niloticus,Reptilia,CA,IT,T,R,Crocodylia,Chordata
558,Crocodylus niloticus,Reptilia,CA,IT,P,C,Crocodylia,Chordata
559,Crocodylus niloticus,Reptilia,CA,IT,P,R,Crocodylia,Chordata
560,Crocodylus niloticus,Reptilia,CA,IT,T,C,Crocodylia,Chordata
561,Crocodylus niloticus,Reptilia,CA,IT,T,R,Crocodylia,Chordata
562,Crocodylus niloticus,Reptilia,CA,IT,T,C,Crocodylia,Chordata
563,Crocodylus niloticus,Reptilia,CA,IT,T,R,Crocodylia,Chordata
564,Crocodylus niloticus,Reptilia,CA,JP,T,C,Crocodylia,Chordata
565,Crocodylus niloticus,Reptilia,CA,JP,T,R,Crocodylia,Chordata
566,Crocodylus niloticus,Reptilia,CA,NL,T,C,Crocodylia,Chordata
567,Crocodylus niloticus,Reptilia,CA,NL,T,R,Crocodylia,Chordata
568,Crocodylus niloticus,Reptilia,CA,US,T,C,Crocodylia,Chordata
569,Crocodylus niloticus,Reptilia,CA,US,T,C,Crocodylia,Chordata
570,Crocodylus niloticus,Reptilia,CA,US,T,R,Crocodylia,Chordata
571,Crocodylus niloticus,Reptilia,CA,US,T,R,Crocodylia,Chordata
572,Crocodylus niloticus,Reptilia,CA,ZW,H,W,Crocodylia,Chordata
573,Crocodylus niloticus,Reptilia,CA,ZW,H,W,Crocodylia,Chordata
574,Crocodylus niloticus,Reptilia,CD,ZM,T,R,Crocodylia,Chordata
575,Crocodylus niloticus,Reptilia,CG,FR,T,C,Crocodylia,Chordata
576,Crocodylus niloticus,Reptilia,CG,FR,T,R,Crocodylia,Chordata
577,Crocodylus niloticus,Reptilia,CH,AE,T,R,Crocodylia,Chordata
578,Crocodylus niloticus,Reptilia,CH,AE,T,C,Crocodylia,Chordata
579,Crocodylus niloticus,Reptilia,CH,AE,T,R,Crocodylia,Chordata
580,Crocodylus niloticus,Reptilia,CH,AE,T,C,Crocodylia,Chordata
581,Crocodylus niloticus,Reptilia,CH,AE,T,C,Crocodylia,Chordata
582,Crocodylus niloticus,Reptilia,CH,AE,T,R,Crocodylia,Chordata
583,Crocodylus niloticus,Reptilia,CH,AT,T,C,Crocodylia,Chordata
584,Crocodylus niloticus,Reptilia,CH,BE,T,C,Crocodylia,Chordata
585,Crocodylus niloticus,Reptilia,CH,BE,T,R,Crocodylia,Chordata
586,Crocodylus niloticus,Reptilia,CH,CN,T,C,Crocodylia,Chordata
587,Crocodylus niloticus,Reptilia,CH,CN,T,C,Crocodylia,Chordata
588,Crocodylus niloticus,Reptilia,CH,CN,T,R,Crocodylia,Chordata
589,Crocodylus niloticus,Reptilia,CH,DE,T,R,Crocodylia,Chordata
590,Crocodylus niloticus,Reptilia,CH,DE,T,C,Crocodylia,Chordata
591,Crocodylus niloticus,Reptilia,CH,DE,T,C,Crocodylia,Chordata
592,Crocodylus niloticus,Reptilia,CH,DE,T,R,Crocodylia,Chordata
593,Crocodylus niloticus,Reptilia,CH,DE,T,C,Crocodylia,Chordata
594,Crocodylus niloticus,Reptilia,CH,DE,T,R,Crocodylia,Chordata
595,Crocodylus niloticus,Reptilia,CH,DK,T,D,Crocodylia,Chordata
596,Crocodylus niloticus,Reptilia,CH,ES,T,C,Crocodylia,Chordata
597,Crocodylus niloticus,Reptilia,CH,ES,T,R,Crocodylia,Chordata
598,Crocodylus niloticus,Reptilia,CH,FI,T,C,Crocodylia,Chordata
599,Crocodylus niloticus,Reptilia,CH,FR,T,C,Crocodylia,Chordata
600,Crocodylus niloticus,Reptilia,CH,FR,T,W,Crocodylia,Chordata
601,Crocodylus niloticus,Reptilia,CH,FR,T,C,Crocodylia,Chordata
602,Crocodylus niloticus,Reptilia,CH,FR,T,R,Crocodylia,Chordata
603,Crocodylus niloticus,Reptilia,CH,FR,T,C,Crocodylia,Chordata
604,Crocodylus niloticus,Reptilia,CH,FR,T,W,Crocodylia,Chordata
605,Crocodylus niloticus,Reptilia,CH,FR,T,C,Crocodylia,Chordata
606,Crocodylus niloticus,Reptilia,CH,FR,T,R,Crocodylia,Chordata
607,Crocodylus niloticus,Reptilia,CH,FR,T,C,Crocodylia,Chordata
608,Crocodylus niloticus,Reptilia,CH,FR,T,R,Crocodylia,Chordata
609,Crocodylus niloticus,Reptilia,CH,FR,T,C,Crocodylia,Chordata
610,Crocodylus niloticus,Reptilia,CH,FR,T,R,Crocodylia,Chordata
611,Crocodylus niloticus,Reptilia,CH,FR,T,C,Crocodylia,Chordata
612,Crocodylus niloticus,Reptilia,CH,FR,T,R,Crocodylia,Chordata
613,Crocodylus niloticus,Reptilia,CH,FR,T,C,Crocodylia,Chordata
614,Crocodylus niloticus,Reptilia,CH,FR,T,C,Crocodylia,Chordata
615,Crocodylus niloticus,Reptilia,CH,GB,T,R,Crocodylia,Chordata
616,Crocodylus niloticus,Reptilia,CH,GB,T,C,Crocodylia,Chordata
617,Crocodylus niloticus,Reptilia,CH,GE,T,C,Crocodylia,Chordata
618,Crocodylus niloticus,Reptilia,CH,HK,T,R,Crocodylia,Chordata
619,Crocodylus niloticus,Reptilia,CH,HK,T,C,Crocodylia,Chordata
620,Crocodylus niloticus,Reptilia,CH,HK,T,C,Crocodylia,Chordata
621,Crocodylus niloticus,Reptilia,CH,IT,T,R,Crocodylia,Chordata
622,Crocodylus niloticus,Reptilia,CH,IT,T,R,Crocodylia,Chordata
623,Crocodylus niloticus,Reptilia,CH,IT,T,C,Crocodylia,Chordata
624,Crocodylus niloticus,Reptilia,CH,IT,T,C,Crocodylia,Chordata
625,Crocodylus niloticus,Reptilia,CH,IT,T,W,Crocodylia,Chordata
626,Crocodylus niloticus,Reptilia,CH,IT,T,W,Crocodylia,Chordata
627,Crocodylus niloticus,Reptilia,CH,IT,T,C,Crocodylia,Chordata
628,Crocodylus niloticus,Reptilia,CH,IT,P,C,Crocodylia,Chordata
629,Crocodylus niloticus,Reptilia,CH,IT,T,C,Crocodylia,Chordata
630,Crocodylus niloticus,Reptilia,CH,IT,P,C,Crocodylia,Chordata
631,Crocodylus niloticus,Reptilia,CH,IT,T,C,Crocodylia,Chordata
632,Crocodylus niloticus,Reptilia,CH,IT,T,R,Crocodylia,Chordata
633,Crocodylus niloticus,Reptilia,CH,IT,T,W,Crocodylia,Chordata
634,Crocodylus niloticus,Reptilia,CH,IT,T,C,Crocodylia,Chordata
635,Crocodylus niloticus,Reptilia,CH,IT,T,C,Crocodylia,Chordata
636,Crocodylus niloticus,Reptilia,CH,IT,T,R,Crocodylia,Chordata
637,Crocodylus niloticus,Reptilia,CH,IT,T,R,Crocodylia,Chordata
638,Crocodylus niloticus,Reptilia,CH,IT,T,R,Crocodylia,Chordata
639,Crocodylus niloticus,Reptilia,CH,IT,T,R,Crocodylia,Chordata
640,Crocodylus niloticus,Reptilia,CH,IT,T,C,Crocodylia,Chordata
641,Crocodylus niloticus,Reptilia,CH,IT,T,R,Crocodylia,Chordata
642,Crocodylus niloticus,Reptilia,CH,IT,T,C,Crocodylia,Chordata
643,Crocodylus niloticus,Reptilia,CH,IT,T,R,Crocodylia,Chordata
644,Crocodylus niloticus,Reptilia,CH,IT,P,C,Crocodylia,Chordata
645,Crocodylus niloticus,Reptilia,CH,IT,P,R,Crocodylia,Chordata
646,Crocodylus niloticus,Reptilia,CH,IT,T,C,Crocodylia,Chordata
647,Crocodylus niloticus,Reptilia,CH,IT,T,R,Crocodylia,Chordata
648,Crocodylus niloticus,Reptilia,CH,IT,T,W,Crocodylia,Chordata
649,Crocodylus niloticus,Reptilia,CH,IT,T,R,Crocodylia,Chordata
650,Crocodylus niloticus,Reptilia,CH,IT,T,C,Crocodylia,Chordata
651,Crocodylus niloticus,Reptilia,CH,IT,T,R,Crocodylia,Chordata
652,Crocodylus niloticus,Reptilia,CH,JP,T,C,Crocodylia,Chordata
653,Crocodylus niloticus,Reptilia,CH,JP,T,C,Crocodylia,Chordata
654,Crocodylus niloticus,Reptilia,CH,JP,T,C,Crocodylia,Chordata
655,Crocodylus niloticus,Reptilia,CH,JP,T,R,Crocodylia,Chordata
656,Crocodylus niloticus,Reptilia,CH,KW,T,C,Crocodylia,Chordata
657,Crocodylus niloticus,Reptilia,CH,KW,T,C,Crocodylia,Chordata
658,Crocodylus niloticus,Reptilia,CH,KW,T,C,Crocodylia,Chordata
659,Crocodylus niloticus,Reptilia,CH,MC,P,C,Crocodylia,Chordata
660,Crocodylus niloticus,Reptilia,CH,MC,T,C,Crocodylia,Chordata
661,Crocodylus niloticus,Reptilia,CH,MC,P,R,Crocodylia,Chordata
662,Crocodylus niloticus,Reptilia,CH,MC,T,C,Crocodylia,Chordata
663,Crocodylus niloticus,Reptilia,CH,MY,T,C,Crocodylia,Chordata
664,Crocodylus niloticus,Reptilia,CH,MY,T,R,Crocodylia,Chordata
665,Crocodylus niloticus,Reptilia,CH,MY,T,C,Crocodylia,Chordata
666,Crocodylus niloticus,Reptilia,CH,NL,T,C,Crocodylia,Chordata
667,Crocodylus niloticus,Reptilia,CH,NL,T,C,Crocodylia,Chordata
668,Crocodylus niloticus,Reptilia,CH,NL,T,R,Crocodylia,Chordata
669,Crocodylus niloticus,Reptilia,CH,PT,T,W,Crocodylia,Chordata
670,Crocodylus niloticus,Reptilia,CH,PT,T,C,Crocodylia,Chordata
671,Crocodylus niloticus,Reptilia,CH,SG,T,C,Crocodylia,Chordata
672,Crocodylus niloticus,Reptilia,CH,SG,T,C,Crocodylia,Chordata
673,Crocodylus niloticus,Reptilia,CH,SG,T,R,Crocodylia,Chordata
674,Crocodylus niloticus,Reptilia,CH,SG,T,C,Crocodylia,Chordata
675,Crocodylus niloticus,Reptilia,CH,SG,T,R,Crocodylia,Chordata
676,Crocodylus niloticus,Reptilia,CH,SG,T,W,Crocodylia,Chordata
677,Crocodylus niloticus,Reptilia,CH,SG,T,C,Crocodylia,Chordata
678,Crocodylus niloticus,Reptilia,CH,SG,T,R,Crocodylia,Chordata
679,Crocodylus niloticus,Reptilia,CH,TR,T,C,Crocodylia,Chordata
